Season,Week,HomeTeam,AwayTeam,WinPercentage,RushYards,PassYards,Scoring,RushYardsAllowed,PassYardsAllowed,DefenseScoringAllowed,KickingPercentage,TurnoverMargin,Winner
2022,16,San Francisco 49ers,Washington Commanders,H,H,H,H,H,H,A,H,H,H
2022,16,Dallas Cowboys,Philadelphia Eagles,A,A,A,A,H,H,A,H,A,H
2022,16,Pittsburgh Steelers,Las Vegas Raiders,H,A,A,A,A,A,A,A,H,H
2022,16,Miami Dolphins,Green Bay Packers,H,H,H,H,A,H,H,A,A,A
2022,16,Los Angeles Rams,Denver Broncos,H,H,A,H,A,H,H,H,H,H
2022,16,Arizona Cardinals,Tampa Bay Buccaneers,A,A,A,H,A,H,H,H,A,A
2022,16,Indianapolis Colts,Los Angeles Chargers,A,A,A,A,A,H,H,A,A,A
2022,17,Tennessee Titans,Dallas Cowboys,A,A,A,A,H,H,H,A,A,A
2022,17,Atlanta Falcons,Arizona Cardinals,H,H,A,H,H,H,A,A,H,H
2022,17,Tampa Bay Buccaneers,Carolina Panthers,H,H,H,A,A,A,A,A,A,H
2022,17,Detroit Lions,Chicago Bears,H,A,H,H,A,H,A,A,H,H
2022,17,Washington Commanders,Cleveland Browns,H,A,H,A,A,A,A,H,A,A
2022,17,New York Giants,Indianapolis Colts,H,H,A,H,H,H,A,H,H,H
2022,17,Kansas City Chiefs,Denver Broncos,H,H,H,H,A,H,H,A,H,H
2022,17,Houston Texans,Jacksonville Jaguars,A,H,A,A,H,A,H,H,A,A
2022,17,New England Patriots,Miami Dolphins,A,A,A,A,A,A,A,H,H,H
2022,17,Philadelphia Eagles,New Orleans Saints,H,H,H,H,A,A,A,H,H,A
2022,17,Seattle Seahawks,New York Jets,H,H,H,H,H,H,H,H,H,H
2022,17,Las Vegas Raiders,San Francisco 49ers,A,A,H,A,A,H,H,H,A,A
2022,17,Green Bay Packers,Minnesota Vikings,A,A,A,A,H,A,A,H,H,H
2022,17,Los Angeles Chargers,Los Angeles Rams,H,A,H,H,H,A,A,H,H,H
2022,17,Baltimore Ravens,Pittsburgh Steelers,H,H,A,H,H,H,A,H,H,A
2022,18,Las Vegas Raiders,Kansas City Chiefs,A,H,A,A,H,H,H,H,H,A
2022,18,Jacksonville Jaguars,Tennessee Titans,H,A,H,H,A,A,A,H,H,H
2022,18,Buffalo Bills,New England Patriots,H,H,H,H,A,A,A,H,A,H
2022,18,Cincinnati Bengals,Baltimore Ravens,H,H,H,H,A,A,H,A,H,H
2022,18,Atlanta Falcons,Tampa Bay Buccaneers,A,A,A,H,H,H,H,H,H,H
2022,18,New Orleans Saints,Carolina Panthers,H,A,H,A,H,A,A,A,A,A
2022,18,Chicago Bears,Minnesota Vikings,A,A,A,A,H,A,H,H,A,A
2022,18,Pittsburgh Steelers,Cleveland Browns,H,A,A,A,A,H,A,H,H,H
